,file,model_name,class,BBOX_x1,BBOX_y1,BBOX_x2,BBOX_y2,BBOX_h,BBOX_w,year,make,model,type
241,00242.jpg,Ferrari California Convertible 2012,102,10,53,273,167,115,264,2012,Ferrari,California,Convertible
242,00243.jpg,Nissan Leaf Hatchback 2012,168,270,228,727,416,189,458,2012,Nissan,Leaf,Hatchback
243,00244.jpg,Acura ZDX Hatchback 2012,7,21,93,479,331,239,459,2012,Acura,ZDX,Hatchback
244,00245.jpg,Chevrolet Impala Sedan 2007,61,22,59,536,238,180,515,2007,Chevrolet,Impala,Sedan
245,00246.jpg,Mitsubishi Lancer Sedan 2012,167,1,317,1280,945,629,1280,2012,Mitsubishi,Lancer,Sedan
246,00247.jpg,Hyundai Genesis Sedan 2012,137,47,125,850,468,344,804,2012,Hyundai,Genesis,Sedan
247,00248.jpg,Rolls-Royce Phantom Sedan 2012,177,52,167,508,387,221,457,2012,Rolls-Royce,Phantom,Sedan
248,00249.jpg,Lamborghini Diablo Coupe 2001,153,6,155,631,450,296,626,2001,Lamborghini,Diablo,Coupe
249,00250.jpg,Volkswagen Golf Hatchback 2012,190,11,35,246,186,152,236,2012,Volkswagen,Golf,Hatchback
250,00251.jpg,Mitsubishi Lancer Sedan 2012,167,576,466,2994,1953,1488,2419,2012,Mitsubishi,Lancer,Sedan
251,00252.jpg,Fisker Karma Sedan 2012,105,37,50,253,158,109,217,2012,Fisker,Karma,Sedan
252,00253.jpg,Buick Enclave SUV 2012,50,51,105,579,335,231,529,2012,Buick,Enclave,SUV
253,00254.jpg,Hyundai Santa Fe SUV 2012,131,21,11,296,141,131,276,2012,Hyundai,Santa,SUV
254,00255.jpg,Acura Integra Type R 2001,6,29,78,734,396,319,706,2001,Acura,Integra,R
255,00256.jpg,Audi S5 Convertible 2012,21,85,215,776,511,297,692,2012,Audi,S5,Convertible
256,00257.jpg,BMW 6 Series Convertible 2007,31,23,146,617,329,184,595,2007,BMW,6,Convertible
257,00258.jpg,Cadillac CTS-V Sedan 2012,51,34,86,227,166,81,194,2012,Cadillac,CTS-V,Sedan
258,00259.jpg,Toyota Camry Sedan 2012,187,75,254,2514,1929,1676,2440,2012,Toyota,Camry,Sedan
259,00260.jpg,Hyundai Sonata Hybrid Sedan 2012,134,28,164,698,417,254,671,2012,Hyundai,Sonata,Sedan
260,00261.jpg,Audi V8 Sedan 1994,16,32,79,378,221,143,347,1994,Audi,V8,Sedan
261,00262.jpg,Ferrari 458 Italia Convertible 2012,103,158,132,501,293,162,344,2012,Ferrari,458,Convertible
262,00263.jpg,Bentley Arnage Sedan 2009,40,177,299,730,673,375,554,2009,Bentley,Arnage,Sedan
263,00264.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,69,42,72,472,299,228,431,2012,Chevrolet,Silverado,Cab
264,00265.jpg,Chevrolet Corvette Convertible 2012,55,15,74,387,195,122,373,2012,Chevrolet,Corvette,Convertible
265,00266.jpg,Audi 100 Sedan 1994,17,22,300,786,552,253,765,1994,Audi,100,Sedan
266,00267.jpg,Bugatti Veyron 16.4 Coupe 2009,46,25,133,620,374,242,596,2009,Bugatti,Veyron,Coupe
267,00268.jpg,Chevrolet Silverado 1500 Extended Cab 2012,74,49,53,596,398,346,548,2012,Chevrolet,Silverado,Cab
268,00269.jpg,Tesla Model S Sedan 2012,185,29,192,605,391,200,577,2012,Tesla,Model,Sedan
269,00270.jpg,GMC Canyon Extended Cab 2012,122,15,70,357,186,117,343,2012,GMC,Canyon,Cab
270,00271.jpg,Ram C/V Cargo Van Minivan 2012,174,11,23,141,80,58,131,2012,Ram,C/V,Minivan
271,00272.jpg,FIAT 500 Convertible 2012,100,8,1,590,327,327,583,2012,FIAT,500,Convertible
272,00273.jpg,Chevrolet Silverado 2500HD Regular Cab 2012,69,37,65,458,321,257,422,2012,Chevrolet,Silverado,Cab
273,00274.jpg,Audi S6 Sedan 2011,20,31,69,435,310,242,405,2011,Audi,S6,Sedan
274,00275.jpg,Hyundai Veloster Hatchback 2012,130,165,183,495,358,176,331,2012,Hyundai,Veloster,Hatchback
275,00276.jpg,Hyundai Tucson SUV 2012,132,75,93,529,360,268,455,2012,Hyundai,Tucson,SUV
276,00277.jpg,Porsche Panamera Sedan 2012,173,72,193,926,613,421,855,2012,Porsche,Panamera,Sedan
277,00278.jpg,Lincoln Town Car Sedan 2011,156,1,38,251,135,98,251,2011,Lincoln,Town,Sedan
278,00279.jpg,Buick Regal GS 2012,47,16,31,553,297,267,538,2012,Buick,Regal,GS
279,00280.jpg,Ford Mustang Convertible 2007,107,3,33,261,176,144,259,2007,Ford,Mustang,Convertible
280,00281.jpg,Lamborghini Aventador Coupe 2012,151,214,240,387,342,103,174,2012,Lamborghini,Aventador,Coupe
281,00282.jpg,Chevrolet Impala Sedan 2007,61,20,97,460,356,260,441,2007,Chevrolet,Impala,Sedan
282,00283.jpg,Fisker Karma Sedan 2012,105,112,190,664,342,153,553,2012,Fisker,Karma,Sedan
283,00284.jpg,Dodge Durango SUV 2012,94,49,101,942,619,519,894,2012,Dodge,Durango,SUV
284,00285.jpg,Volvo 240 Sedan 1993,194,7,20,634,298,279,628,1993,Volvo,240,Sedan
285,00286.jpg,Volvo XC90 SUV 2007,195,116,143,769,713,571,654,2007,Volvo,XC90,SUV
286,00287.jpg,Dodge Dakota Club Cab 2007,91,56,299,1266,721,423,1211,2007,Dodge,Dakota,Cab
287,00288.jpg,Toyota 4Runner SUV 2012,189,60,46,258,138,93,199,2012,Toyota,4Runner,SUV
288,00289.jpg,Audi R8 Coupe 2012,15,205,197,741,425,229,537,2012,Audi,R8,Coupe
289,00290.jpg,Hyundai Azera Sedan 2012,140,68,30,620,506,477,553,2012,Hyundai,Azera,Sedan
290,00291.jpg,Infiniti QX56 SUV 2011,142,27,147,573,471,325,547,2011,Infiniti,QX56,SUV
291,00292.jpg,Aston Martin Virage Convertible 2012,10,133,73,806,251,179,674,2012,Aston,Martin,Convertible
292,00293.jpg,Ferrari 458 Italia Coupe 2012,104,24,27,936,380,354,913,2012,Ferrari,458,Coupe
293,00294.jpg,Buick Rainier SUV 2007,48,11,141,629,386,246,619,2007,Buick,Rainier,SUV
294,00295.jpg,Buick Enclave SUV 2012,50,150,114,524,433,320,375,2012,Buick,Enclave,SUV
295,00296.jpg,GMC Yukon Hybrid SUV 2012,120,18,115,618,456,342,601,2012,GMC,Yukon,SUV
296,00297.jpg,Dodge Ram Pickup 3500 Quad Cab 2009,87,56,157,639,455,299,584,2009,Dodge,Ram,Cab
297,00298.jpg,Rolls-Royce Phantom Sedan 2012,177,49,67,362,245,179,314,2012,Rolls-Royce,Phantom,Sedan
298,00299.jpg,Jeep Liberty SUV 2012,147,24,66,982,711,646,959,2012,Jeep,Liberty,SUV
299,00300.jpg,Nissan NV Passenger Van 2012,169,41,103,994,692,590,954,2012,Nissan,NV,Van
300,00301.jpg,GMC Acadia SUV 2012,121,52,36,247,189,154,196,2012,GMC,Acadia,SUV
301,00302.jpg,Audi TT Hatchback 2011,19,1,37,296,171,135,296,2011,Audi,TT,Hatchback
302,00303.jpg,BMW 6 Series Convertible 2007,31,6,47,297,193,147,292,2007,BMW,6,Convertible
303,00304.jpg,Lincoln Town Car Sedan 2011,156,14,29,235,168,140,222,2011,Lincoln,Town,Sedan
304,00305.jpg,Isuzu Ascender SUV 2008,143,37,21,169,122,102,133,2008,Isuzu,Ascender,SUV
305,00306.jpg,Dodge Caliber Wagon 2012,83,37,125,582,456,332,546,2012,Dodge,Caliber,Wagon
306,00307.jpg,Chevrolet Traverse SUV 2012,58,171,63,1187,894,832,1017,2012,Chevrolet,Traverse,SUV
307,00308.jpg,Acura Integra Type R 2001,6,16,136,775,418,283,760,2001,Acura,Integra,R
308,00309.jpg,Honda Odyssey Minivan 2007,127,50,122,589,338,217,540,2007,Honda,Odyssey,Minivan
309,00310.jpg,Hyundai Santa Fe SUV 2012,131,36,43,407,319,277,372,2012,Hyundai,Santa,SUV
310,00311.jpg,Audi R8 Coupe 2012,15,1,69,280,228,160,280,2012,Audi,R8,Coupe
311,00312.jpg,Chevrolet Malibu Sedan 2007,73,53,79,627,464,386,575,2007,Chevrolet,Malibu,Sedan
312,00313.jpg,Audi S4 Sedan 2007,24,13,44,477,289,246,465,2007,Audi,S4,Sedan
313,00314.jpg,Dodge Ram Pickup 3500 Quad Cab 2009,87,33,71,615,435,365,583,2009,Dodge,Ram,Cab
314,00315.jpg,Nissan Juke Hatchback 2012,170,555,278,1543,1207,930,989,2012,Nissan,Juke,Hatchback
315,00316.jpg,Geo Metro Convertible 1993,123,10,29,276,164,136,267,1993,Geo,Metro,Convertible
316,00317.jpg,Maybach Landaulet Convertible 2012,158,2,48,300,202,155,299,2012,Maybach,Landaulet,Convertible
317,00318.jpg,Aston Martin Virage Coupe 2012,11,73,159,445,376,218,373,2012,Aston,Martin,Coupe
318,00319.jpg,Buick Regal GS 2012,47,38,8,564,402,395,527,2012,Buick,Regal,GS
319,00320.jpg,Acura ZDX Hatchback 2012,7,42,17,440,282,266,399,2012,Acura,ZDX,Hatchback
320,00321.jpg,Dodge Durango SUV 2012,94,42,63,593,397,335,552,2012,Dodge,Durango,SUV
321,00322.jpg,Chevrolet Silverado 1500 Regular Cab 2012,75,9,304,1009,677,374,1001,2012,Chevrolet,Silverado,Cab
322,00323.jpg,Suzuki Kizashi Sedan 2012,182,161,263,632,415,153,472,2012,Suzuki,Kizashi,Sedan
323,00324.jpg,Toyota Sequoia SUV 2012,186,15,26,199,123,98,185,2012,Toyota,Sequoia,SUV
324,00325.jpg,Honda Accord Coupe 2012,128,12,21,285,142,122,274,2012,Honda,Accord,Coupe
325,00326.jpg,Volvo C30 Hatchback 2012,193,29,28,432,249,222,404,2012,Volvo,C30,Hatchback
326,00327.jpg,Spyker C8 Coupe 2009,180,2,6,546,298,293,545,2009,Spyker,C8,Coupe
327,00328.jpg,Chevrolet Tahoe Hybrid SUV 2012,62,41,49,244,176,128,204,2012,Chevrolet,Tahoe,SUV
328,00329.jpg,Ford F-150 Regular Cab 2007,114,10,105,660,475,371,651,2007,Ford,F-150,Cab
329,00330.jpg,Mercedes-Benz Sprinter Van 2012,166,168,92,333,305,214,166,2012,Mercedes-Benz,Sprinter,Van
330,00331.jpg,Suzuki Aerio Sedan 2007,181,26,81,596,391,311,571,2007,Suzuki,Aerio,Sedan
331,00332.jpg,Ferrari FF Coupe 2012,101,76,247,396,396,150,321,2012,Ferrari,FF,Coupe
332,00333.jpg,Ferrari 458 Italia Convertible 2012,103,30,110,472,316,207,443,2012,Ferrari,458,Convertible
333,00334.jpg,Audi S5 Coupe 2012,22,179,300,1403,894,595,1225,2012,Audi,S5,Coupe
334,00335.jpg,HUMMER H2 SUT Crew Cab 2009,125,23,31,236,176,146,214,2009,HUMMER,H2,Cab
335,00336.jpg,Ford GT Coupe 2006,112,309,598,1767,995,398,1459,2006,Ford,GT,Coupe
336,00337.jpg,BMW Z4 Convertible 2012,38,45,55,530,308,254,486,2012,BMW,Z4,Convertible
337,00338.jpg,Ford F-450 Super Duty Crew Cab 2012,106,14,129,441,360,232,428,2012,Ford,F-450,Cab
338,00339.jpg,Chevrolet Corvette ZR1 2012,56,39,5,234,174,170,196,2012,Chevrolet,Corvette,ZR1
339,00340.jpg,Aston Martin V8 Vantage Coupe 2012,9,139,152,488,305,154,350,2012,Aston,Martin,Coupe
340,00341.jpg,Chevrolet Malibu Hybrid Sedan 2010,67,62,116,974,610,495,913,2010,Chevrolet,Malibu,Sedan
341,00342.jpg,Nissan NV Passenger Van 2012,169,152,195,502,436,242,351,2012,Nissan,NV,Van
342,00343.jpg,Jeep Liberty SUV 2012,147,63,36,760,504,469,698,2012,Jeep,Liberty,SUV
343,00344.jpg,Jeep Patriot SUV 2012,145,36,59,770,397,339,735,2012,Jeep,Patriot,SUV
344,00345.jpg,Ford F-150 Regular Cab 2012,113,26,13,234,194,182,209,2012,Ford,F-150,Cab
345,00346.jpg,Chevrolet Sonic Sedan 2012,63,112,21,2859,1928,1908,2748,2012,Chevrolet,Sonic,Sedan
346,00347.jpg,Jeep Patriot SUV 2012,145,100,190,907,691,502,808,2012,Jeep,Patriot,SUV
347,00348.jpg,Chevrolet Corvette Convertible 2012,55,14,59,522,266,208,509,2012,Chevrolet,Corvette,Convertible
348,00349.jpg,Dodge Journey SUV 2012,89,42,82,956,685,604,915,2012,Dodge,Journey,SUV
349,00350.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,86,17,52,247,158,107,231,2010,Dodge,Ram,Cab
350,00351.jpg,Bentley Continental GT Coupe 2012,42,13,108,454,305,198,442,2012,Bentley,Continental,Coupe
351,00352.jpg,Isuzu Ascender SUV 2008,143,107,40,433,240,201,327,2008,Isuzu,Ascender,SUV
352,00353.jpg,Ford Fiesta Sedan 2012,117,3,60,499,289,230,497,2012,Ford,Fiesta,Sedan
353,00354.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,57,44,212,984,596,385,941,2007,Chevrolet,Corvette,Z06
354,00355.jpg,Nissan Juke Hatchback 2012,170,28,93,1011,675,583,984,2012,Nissan,Juke,Hatchback
355,00356.jpg,Ford Focus Sedan 2007,115,187,313,1381,1087,775,1195,2007,Ford,Focus,Sedan
356,00357.jpg,Bentley Continental Supersports Conv. Convertible 2012,39,31,47,415,255,209,385,2012,Bentley,Continental,Convertible
357,00358.jpg,BMW 3 Series Sedan 2012,29,53,116,562,353,238,510,2012,BMW,3,Sedan
358,00359.jpg,Chevrolet Traverse SUV 2012,58,27,71,630,422,352,604,2012,Chevrolet,Traverse,SUV
359,00360.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007,70,12,23,245,176,154,234,2007,Chevrolet,Silverado,Cab
360,00361.jpg,GMC Savana Van 2012,119,17,64,941,620,557,925,2012,GMC,Savana,Van
361,00362.jpg,Buick Enclave SUV 2012,50,108,121,539,357,237,432,2012,Buick,Enclave,SUV
362,00363.jpg,Honda Accord Coupe 2012,128,14,60,402,300,241,389,2012,Honda,Accord,Coupe
363,00364.jpg,Cadillac Escalade EXT Crew Cab 2007,53,15,47,286,184,138,272,2007,Cadillac,Escalade,Cab
364,00365.jpg,Cadillac Escalade EXT Crew Cab 2007,53,17,82,630,496,415,614,2007,Cadillac,Escalade,Cab
365,00366.jpg,BMW X5 SUV 2007,32,67,55,508,338,284,442,2007,BMW,X5,SUV
366,00367.jpg,Rolls-Royce Phantom Sedan 2012,177,30,118,618,334,217,589,2012,Rolls-Royce,Phantom,Sedan
367,00368.jpg,Chevrolet Camaro Convertible 2012,59,14,76,292,195,120,279,2012,Chevrolet,Camaro,Convertible
368,00369.jpg,Honda Accord Coupe 2012,128,40,52,603,357,306,564,2012,Honda,Accord,Coupe
369,00370.jpg,Aston Martin Virage Convertible 2012,10,57,148,568,363,216,512,2012,Aston,Martin,Convertible
370,00371.jpg,Dodge Caliber Wagon 2012,83,5,56,430,245,190,426,2012,Dodge,Caliber,Wagon
371,00372.jpg,Nissan Leaf Hatchback 2012,168,2,190,371,490,301,370,2012,Nissan,Leaf,Hatchback
372,00373.jpg,Plymouth Neon Coupe 1999,172,243,318,805,629,312,563,1999,Plymouth,Neon,Coupe
373,00374.jpg,Acura Integra Type R 2001,6,9,184,740,499,316,732,2001,Acura,Integra,R
374,00375.jpg,Rolls-Royce Ghost Sedan 2012,176,122,48,697,401,354,576,2012,Rolls-Royce,Ghost,Sedan
375,00376.jpg,Hyundai Elantra Sedan 2007,135,74,187,917,734,548,844,2007,Hyundai,Elantra,Sedan
376,00377.jpg,Hyundai Veracruz SUV 2012,133,20,48,624,453,406,605,2012,Hyundai,Veracruz,SUV
377,00378.jpg,Lincoln Town Car Sedan 2011,156,16,25,290,215,191,275,2011,Lincoln,Town,Sedan
378,00379.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,54,119,194,942,586,393,824,2012,Chevrolet,Silverado,Cab
379,00380.jpg,FIAT 500 Abarth 2012,99,137,76,600,370,295,464,2012,FIAT,500,Abarth
380,00381.jpg,HUMMER H2 SUT Crew Cab 2009,125,66,88,455,322,235,390,2009,HUMMER,H2,Cab
381,00382.jpg,Jeep Wrangler SUV 2012,146,4,55,494,365,311,491,2012,Jeep,Wrangler,SUV
382,00383.jpg,Chevrolet Traverse SUV 2012,58,80,1,549,431,431,470,2012,Chevrolet,Traverse,SUV
383,00384.jpg,Chevrolet Camaro Convertible 2012,59,51,87,489,290,204,439,2012,Chevrolet,Camaro,Convertible
384,00385.jpg,Infiniti G Coupe IPL 2012,141,217,199,631,358,160,415,2012,Infiniti,G,IPL
385,00386.jpg,Chevrolet Corvette ZR1 2012,56,65,321,1232,828,508,1168,2012,Chevrolet,Corvette,ZR1
386,00387.jpg,Chevrolet Sonic Sedan 2012,63,47,150,1007,635,486,961,2012,Chevrolet,Sonic,Sedan
387,00388.jpg,Hyundai Santa Fe SUV 2012,131,18,53,244,175,123,227,2012,Hyundai,Santa,SUV
388,00389.jpg,Buick Rainier SUV 2007,48,5,96,409,262,167,405,2007,Buick,Rainier,SUV
389,00390.jpg,McLaren MP4-12C Coupe 2012,160,14,21,782,487,467,769,2012,McLaren,MP4-12C,Coupe
390,00391.jpg,Mercedes-Benz Sprinter Van 2012,166,433,262,1339,985,724,907,2012,Mercedes-Benz,Sprinter,Van
391,00392.jpg,Acura TL Type-S 2008,4,62,220,992,667,448,931,2008,Acura,TL,Type-S
392,00393.jpg,Volvo XC90 SUV 2007,195,110,266,986,700,435,877,2007,Volvo,XC90,SUV
393,00394.jpg,Jeep Liberty SUV 2012,147,229,126,624,345,220,396,2012,Jeep,Liberty,SUV
394,00395.jpg,Hyundai Santa Fe SUV 2012,131,58,45,205,165,121,148,2012,Hyundai,Santa,SUV
395,00396.jpg,Mercedes-Benz S-Class Sedan 2012,165,21,99,442,295,197,422,2012,Mercedes-Benz,S-Class,Sedan
396,00397.jpg,Audi S4 Sedan 2012,23,30,29,282,164,136,253,2012,Audi,S4,Sedan
397,00398.jpg,Bentley Arnage Sedan 2009,40,29,93,408,242,150,380,2009,Bentley,Arnage,Sedan
398,00399.jpg,BMW ActiveHybrid 5 Sedan 2012,26,121,108,655,387,280,535,2012,BMW,ActiveHybrid,Sedan
399,00400.jpg,Suzuki Aerio Sedan 2007,181,32,51,260,153,103,229,2007,Suzuki,Aerio,Sedan
400,00401.jpg,Dodge Sprinter Cargo Van 2009,88,24,78,366,232,155,343,2009,Dodge,Sprinter,Van
401,00402.jpg,Audi 100 Sedan 1994,17,1,18,392,240,223,392,1994,Audi,100,Sedan
402,00403.jpg,Ford Edge SUV 2012,110,299,199,1415,894,696,1117,2012,Ford,Edge,SUV
403,00404.jpg,Spyker C8 Coupe 2009,180,30,132,724,361,230,695,2009,Spyker,C8,Coupe
404,00405.jpg,Aston Martin Virage Convertible 2012,10,42,37,624,328,292,583,2012,Aston,Martin,Convertible
405,00406.jpg,Chevrolet Silverado 1500 Regular Cab 2012,75,1,157,990,640,484,990,2012,Chevrolet,Silverado,Cab
406,00407.jpg,Chevrolet Camaro Convertible 2012,59,19,136,498,329,194,480,2012,Chevrolet,Camaro,Convertible
407,00408.jpg,Audi TT Hatchback 2011,19,49,76,343,266,191,295,2011,Audi,TT,Hatchback
408,00409.jpg,Toyota 4Runner SUV 2012,189,21,66,605,463,398,585,2012,Toyota,4Runner,SUV
409,00410.jpg,Acura TSX Sedan 2012,5,31,119,404,248,130,374,2012,Acura,TSX,Sedan
410,00411.jpg,Audi TTS Coupe 2012,14,52,47,586,260,214,535,2012,Audi,TTS,Coupe
411,00412.jpg,Rolls-Royce Ghost Sedan 2012,176,195,372,1908,1339,968,1714,2012,Rolls-Royce,Ghost,Sedan
412,00413.jpg,Chrysler Crossfire Convertible 2008,80,33,150,613,401,252,581,2008,Chrysler,Crossfire,Convertible
413,00414.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,86,316,344,1269,891,548,954,2010,Dodge,Ram,Cab
414,00415.jpg,Chevrolet Corvette Convertible 2012,55,81,552,1917,1153,602,1837,2012,Chevrolet,Corvette,Convertible
415,00416.jpg,Ford GT Coupe 2006,112,122,157,921,587,431,800,2006,Ford,GT,Coupe
416,00417.jpg,Buick Enclave SUV 2012,50,63,69,603,385,317,541,2012,Buick,Enclave,SUV
417,00418.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007,57,12,70,388,273,204,377,2007,Chevrolet,Corvette,Z06
418,00419.jpg,Chevrolet Malibu Sedan 2007,73,50,89,584,387,299,535,2007,Chevrolet,Malibu,Sedan
419,00420.jpg,FIAT 500 Abarth 2012,99,71,64,425,328,265,355,2012,FIAT,500,Abarth
420,00421.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012,152,71,158,690,341,184,620,2012,Lamborghini,Gallardo,Superleggera
421,00422.jpg,Mercedes-Benz C-Class Sedan 2012,162,32,74,277,203,130,246,2012,Mercedes-Benz,C-Class,Sedan
422,00423.jpg,Dodge Caravan Minivan 1997,85,69,59,637,461,403,569,1997,Dodge,Caravan,Minivan
423,00424.jpg,Acura TSX Sedan 2012,5,22,83,415,322,240,394,2012,Acura,TSX,Sedan
424,00425.jpg,Acura ZDX Hatchback 2012,7,48,36,572,300,265,525,2012,Acura,ZDX,Hatchback
425,00426.jpg,Volvo 240 Sedan 1993,194,85,318,1223,863,546,1139,1993,Volvo,240,Sedan
426,00427.jpg,Ford Fiesta Sedan 2012,117,33,128,581,458,331,549,2012,Ford,Fiesta,Sedan
427,00428.jpg,Spyker C8 Convertible 2009,179,33,102,595,429,328,563,2009,Spyker,C8,Convertible
428,00429.jpg,Chevrolet Malibu Sedan 2007,73,83,182,573,402,221,491,2007,Chevrolet,Malibu,Sedan
429,00430.jpg,Tesla Model S Sedan 2012,185,82,74,589,340,267,508,2012,Tesla,Model,Sedan
430,00431.jpg,Toyota Camry Sedan 2012,187,47,201,534,426,226,488,2012,Toyota,Camry,Sedan
431,00432.jpg,Mercedes-Benz SL-Class Coupe 2009,163,54,128,429,353,226,376,2009,Mercedes-Benz,SL-Class,Coupe
432,00433.jpg,Mercedes-Benz E-Class Sedan 2012,164,58,189,879,642,454,822,2012,Mercedes-Benz,E-Class,Sedan
433,00434.jpg,Nissan 240SX Coupe 1998,171,18,50,280,162,113,263,1998,Nissan,240SX,Coupe
434,00435.jpg,Chevrolet Express Cargo Van 2007,64,20,75,606,325,251,587,2007,Chevrolet,Express,Van
435,00436.jpg,Cadillac CTS-V Sedan 2012,51,20,51,271,180,130,252,2012,Cadillac,CTS-V,Sedan
436,00437.jpg,FIAT 500 Abarth 2012,99,19,67,412,314,248,394,2012,FIAT,500,Abarth
437,00438.jpg,BMW ActiveHybrid 5 Sedan 2012,26,52,94,543,323,230,492,2012,BMW,ActiveHybrid,Sedan
438,00439.jpg,Buick Verano Sedan 2012,49,11,89,644,415,327,634,2012,Buick,Verano,Sedan
439,00440.jpg,Ford Mustang Convertible 2007,107,12,60,456,306,247,445,2007,Ford,Mustang,Convertible
440,00441.jpg,Ford Focus Sedan 2007,115,30,35,382,235,201,353,2007,Ford,Focus,Sedan
441,00442.jpg,Volkswagen Golf Hatchback 2012,190,53,56,391,278,223,339,2012,Volkswagen,Golf,Hatchback
442,00443.jpg,Isuzu Ascender SUV 2008,143,37,60,218,144,85,182,2008,Isuzu,Ascender,SUV
443,00444.jpg,Chrysler 300 SRT-8 2010,79,4,4,377,277,274,374,2010,Chrysler,300,SRT-8
444,00445.jpg,Spyker C8 Coupe 2009,180,121,169,1387,775,607,1267,2009,Spyker,C8,Coupe
445,00446.jpg,Audi S4 Sedan 2007,24,17,41,465,293,253,449,2007,Audi,S4,Sedan
446,00447.jpg,Mercedes-Benz C-Class Sedan 2012,162,43,110,462,296,187,420,2012,Mercedes-Benz,C-Class,Sedan
447,00448.jpg,Scion xD Hatchback 2012,178,37,67,617,437,371,581,2012,Scion,xD,Hatchback
448,00449.jpg,Spyker C8 Coupe 2009,180,66,117,506,289,173,441,2009,Spyker,C8,Coupe
449,00450.jpg,Audi R8 Coupe 2012,15,57,59,506,288,230,450,2012,Audi,R8,Coupe
450,00451.jpg,Toyota 4Runner SUV 2012,189,66,90,507,385,296,442,2012,Toyota,4Runner,SUV
451,00452.jpg,Ford Freestar Minivan 2007,108,59,42,256,165,124,198,2007,Ford,Freestar,Minivan
452,00453.jpg,GMC Acadia SUV 2012,121,65,91,391,278,188,327,2012,GMC,Acadia,SUV
453,00454.jpg,Buick Verano Sedan 2012,49,251,299,1423,901,603,1173,2012,Buick,Verano,Sedan
454,00455.jpg,Volvo 240 Sedan 1993,194,434,136,1528,829,694,1095,1993,Volvo,240,Sedan
455,00456.jpg,Bentley Continental GT Coupe 2012,42,79,63,285,171,109,207,2012,Bentley,Continental,Coupe
456,00457.jpg,GMC Terrain SUV 2012,118,79,91,600,456,366,522,2012,GMC,Terrain,SUV
457,00458.jpg,Ford Freestar Minivan 2007,108,16,96,483,277,182,468,2007,Ford,Freestar,Minivan
458,00459.jpg,Dodge Caliber Wagon 2007,84,39,81,597,465,385,559,2007,Dodge,Caliber,Wagon
459,00460.jpg,Suzuki Kizashi Sedan 2012,182,95,139,886,541,403,792,2012,Suzuki,Kizashi,Sedan
460,00461.jpg,Spyker C8 Convertible 2009,179,111,2,553,350,349,443,2009,Spyker,C8,Convertible
461,00462.jpg,AM General Hummer SUV 2000,1,5,8,83,58,51,79,2000,AM,General,SUV
462,00463.jpg,Dodge Journey SUV 2012,89,113,75,1551,1136,1062,1439,2012,Dodge,Journey,SUV
463,00464.jpg,Hyundai Veracruz SUV 2012,133,72,216,884,579,364,813,2012,Hyundai,Veracruz,SUV
464,00465.jpg,Toyota Camry Sedan 2012,187,53,115,565,380,266,513,2012,Toyota,Camry,Sedan
465,00466.jpg,Scion xD Hatchback 2012,178,104,261,511,480,220,408,2012,Scion,xD,Hatchback
466,00467.jpg,Audi TTS Coupe 2012,14,47,92,209,178,87,163,2012,Audi,TTS,Coupe
467,00468.jpg,Ford Ranger SuperCab 2011,111,1,18,300,147,130,300,2011,Ford,Ranger,SuperCab
468,00469.jpg,Dodge Challenger SRT8 2011,93,13,88,483,259,172,471,2011,Dodge,Challenger,SRT8
469,00470.jpg,Dodge Magnum Wagon 2008,92,4,9,409,193,185,406,2008,Dodge,Magnum,Wagon
470,00471.jpg,Audi 100 Wagon 1994,18,3,7,253,165,159,251,1994,Audi,100,Wagon
471,00472.jpg,Hyundai Azera Sedan 2012,140,34,315,1832,905,591,1799,2012,Hyundai,Azera,Sedan
472,00473.jpg,Chevrolet Avalanche Crew Cab 2012,65,18,38,249,178,141,232,2012,Chevrolet,Avalanche,Cab
473,00474.jpg,Honda Accord Sedan 2012,129,70,125,389,340,216,320,2012,Honda,Accord,Sedan
474,00475.jpg,Suzuki SX4 Hatchback 2012,183,21,85,793,389,305,773,2012,Suzuki,SX4,Hatchback
475,00476.jpg,Infiniti G Coupe IPL 2012,141,95,125,585,390,266,491,2012,Infiniti,G,IPL
476,00477.jpg,HUMMER H3T Crew Cab 2010,124,160,175,923,623,449,764,2010,HUMMER,H3T,Cab
477,00478.jpg,Ram C/V Cargo Van Minivan 2012,174,9,7,98,81,75,90,2012,Ram,C/V,Minivan
478,00479.jpg,GMC Yukon Hybrid SUV 2012,120,133,38,691,514,477,559,2012,GMC,Yukon,SUV
479,00480.jpg,Ford Expedition EL SUV 2009,109,29,46,239,134,89,211,2009,Ford,Expedition,SUV
480,00481.jpg,Audi R8 Coupe 2012,15,6,44,270,175,132,265,2012,Audi,R8,Coupe
481,00482.jpg,Suzuki SX4 Sedan 2012,184,80,91,589,429,339,510,2012,Suzuki,SX4,Sedan
482,00483.jpg,Dodge Dakota Crew Cab 2010,90,18,26,623,342,317,606,2010,Dodge,Dakota,Cab
